508	15	La Palma 	25394	13092
509	15	La Peña 	25398	13093
510	15	La Vega 	25402	13094
511	15	Lenguazaque	25407	13095
512	15	Machetá	25426	13096
513	15	Madrid	25430	13097
514	15	Manta	25436	13098
515	15	Medina	25438	13099
516	15	Mosquera	25473	13297
517	15	Nariño	25483	13298
518	15	Nemocón	25486	13102
519	15	Nilo	25488	13103
520	15	Nimaima	25489	13104
521	15	Nocaima	25491	13105
522	15	Venecia	25506	12651
523	15	Pacho	25513	13107
524	15	Paime	25518	13108
525	15	Pandi	25524	13109
526	15	Paratebueno	25530	13110
527	15	Pasca	25535	13111
528	15	Puerto Salgar 	25572	13112
529	15	Pulí	25580	13113
530	15	Quebradanegra	25592	13114
531	15	Quetame	25594	13115
532	15	Quipile	25596	13116
533	15	Apulo	25599	13349
534	15	Ricaurte	25612	13308
535	15	San Antonio Del Tequendama	25645	13119
536	15	San Bernardo 	25649	13311
537	15	San Cayetano 	25653	13121
538	15	San Francisco 	25658	13331
539	15	San Juan De Rioseco	25662	13123
540	15	Sasaima	25718	13124
541	15	Sesquilé	25736	13125
542	15	Sibaté	25740	13126
543	15	Silvania	25743	13127
544	15	Simijaca	25745	13128
545	15	Soacha	25754	13129
546	15	Sopó	25758	13130
547	15	Subachoque	25769	13131
548	15	Suesca	25772	13132
549	15	Supatá	25777	13133
550	15	Susa	25779	13134
551	15	Sutatausa	25781	13135
552	15	Tabio	25785	13136
553	15	Tausa	25793	13137
554	15	Tena	25797	13138
555	15	Tenjo	25799	13139
556	15	Tibacuy	25805	13140
557	15	Tibirita	25807	13141
558	15	Tocaima	25815	13142
559	15	Tocancipá	25817	13143
560	15	Topaipí	25823	13144
561	15	Ubalá	25839	13145
562	15	Ubaque	25841	13146
563	15	Villa De San Diego De Ubaté	25843	12652
564	15	Une	25845	13148
565	15	Útica	25851	13149
566	15	Vergara	25862	13150
567	15	Vianí	25867	13151
568	15	Villagómez	25871	13152
569	15	Villapinzón	25873	13153
570	15	Villeta	25875	13154
571	15	Viotá	25878	13155
572	15	Yacopí	25885	13156
573	15	Zipacón	25898	13157
574	15	Zipaquirá	25899	13158
575	13	Quibdó	27001	13006
576	13	Acandí	27006	12985
577	13	Alto Baudó 	27025	12986
578	13	Atrato	27050	12987
579	13	Bagadó	27073	12988
580	13	Bahía Solano 	27075	12989
581	13	Bajo Baudó 	27077	12990
582	13	Bojayá	27099	12991
583	13	El Cantón Del San Pablo 	27135	13237
584	13	Carmen Del Darién	27150	12993
585	13	Cértegui	27160	12994
586	13	Condoto	27205	12995
587	13	El Carmen De Atrato	27245	13388
588	13	El Litoral Del San Juan 	27250	12702
589	13	Istmina	27361	12997
590	13	Juradó	27372	12998
591	13	Lloró	27413	13000
592	13	Medio Atrato 	27425	13001
593	13	Medio Baudó 	27430	13002
594	13	Medio San Juan	27450	13003
595	13	Nóvita	27491	13004
596	13	Nuquí	27495	13005
597	13	Río Iró 	27580	13007
598	13	Río Quito 	27600	13008
599	13	Riosucio	27615	13009
600	13	San José Del Palmar	27660	13010
601	13	Sipí	27745	13011
602	13	Tadó	27787	13012
603	13	Unguía	27800	13013
604	13	Unión Panamericana 	27810	13014
605	18	Neiva	41001	13182
606	18	Acevedo	41006	13164
607	18	Agrado	41013	13165
608	18	Aipe	41016	13166
609	18	Algeciras	41020	13167
610	18	Altamira	41026	13168
611	18	Baraya	41078	13169
612	18	Campoalegre	41132	13170
613	18	Colombia	41206	13171
614	18	Elías	41244	13172
615	18	Garzón	41298	13173
616	18	Gigante	41306	13174
617	18	Guadalupe	41319	13400
618	18	Hobo	41349	13176
619	18	Íquira	41357	13177
620	18	Isnos	41359	13178
621	18	La Argentina 	41378	13179
622	18	La Plata 	41396	13180
623	18	Nátaga	41483	13181
624	18	Oporapa	41503	13183
625	18	Paicol	41518	13184
626	18	Palermo	41524	13185
627	18	Palestina	41530	13186
628	18	Pital	41548	13187
629	18	Pitalito	41551	13188
630	18	Rivera	41615	13189
631	18	Saladoblanco	41660	13190
